activation,batch_size,epochs,learning_rate,neurons,optimizer,Mean,Std
relu,10,20,0.3,32,sgd,0.5667289098103842,0.016608566843708178
relu,20,5,0.001,8,rmsprop,0.45417701204617816,0.03494200619027712
relu,20,5,0.001,8,adam,0.48471174637476605,0.017927044001972012
relu,20,5,0.001,8,sgd,0.3470168610413869,0.02844435640765612
relu,20,5,0.001,16,rmsprop,0.4819967846075694,0.03017148449110106
relu,20,5,0.001,16,adam,0.5199223359425863,0.00806914305289815
relu,20,5,0.001,16,sgd,0.37449394663174945,0.06428981932019873
relu,20,5,0.001,32,rmsprop,0.5183795789877573,0.017112041983014418
relu,20,5,0.001,32,adam,0.5350120862325033,0.007566065341516232
relu,20,5,0.001,32,sgd,0.3934282163778941,0.008635135613245581
relu,20,5,0.01,8,rmsprop,0.5682824452718099,0.014651661478584556
relu,20,5,0.01,8,adam,0.5651780764261881,0.02201009859425668
relu,20,5,0.01,8,sgd,0.39961042006810504,0.016403420422236387
relu,20,5,0.01,16,rmsprop,0.5531940460205078,0.008907004504219886
relu,20,5,0.01,16,adam,0.576792041460673,0.0059620950696352955
relu,20,5,0.01,16,sgd,0.3910999298095703,0.013184383667554376
relu,20,5,0.01,32,rmsprop,0.5617009600003561,0.014839156021819766
relu,20,5,0.01,32,adam,0.5740847190221151,0.009876570832001517
relu,20,5,0.01,32,sgd,0.4379177490870158,0.012425457710180957
relu,20,5,0.1,8,rmsprop,0.5435185233751932,0.014116160576236214
relu,20,5,0.1,8,adam,0.5307301183541616,0.04488000277364922
relu,20,5,0.1,8,sgd,0.5381110310554504,0.014501728289826696
relu,20,5,0.1,16,rmsprop,0.5183638830979665,0.021967625732834978
relu,20,5,0.1,16,adam,0.5574544668197632,0.01427321515085602
relu,20,5,0.1,16,sgd,0.5411907235781351,0.015604171170527141
relu,20,5,0.1,32,rmsprop,0.5257272919019064,0.02676132101496673
relu,20,5,0.1,32,adam,0.5644060373306274,0.021207060380003324
relu,20,5,0.1,32,sgd,0.5454506675402323,0.007230937269303504
relu,20,5,0.2,8,rmsprop,0.44683244824409485,0.04418565820545658
relu,20,5,0.2,8,adam,0.5257313350836436,0.02826016245942849
relu,20,5,0.2,8,sgd,0.5342490077018738,0.02390131274931076
relu,20,5,0.2,16,rmsprop,0.4704272747039795,0.06255846829750139
relu,20,5,0.2,16,adam,0.5276684065659841,0.023491566398634256
relu,20,5,0.2,16,sgd,0.5152981380621592,0.04270846434092173
relu,20,5,0.2,32,rmsprop,0.4293852349122365,0.03202056216387879
relu,20,5,0.2,32,adam,0.5578348636627197,0.0139129721932204
relu,20,5,0.2,32,sgd,0.5640224814414978,0.01615768794574002
relu,20,5,0.3,8,rmsprop,0.38488807280858356,0.052895843675958926
relu,20,5,0.3,8,adam,0.5191462536652883,0.031174313042239082
relu,20,5,0.3,8,sgd,0.5087108115355173,0.013197964349868228
relu,20,5,0.3,16,rmsprop,0.4387207825978597,0.1123101218854448
relu,20,5,0.3,16,adam,0.5342269937197367,0.016407004551436673
relu,20,5,0.3,16,sgd,0.5501040617624918,0.016439345062921884
relu,20,5,0.3,32,rmsprop,0.4696458081404368,0.0252250839028127
relu,20,5,0.3,32,adam,0.49828432003657025,0.08107267441974676
relu,20,5,0.3,32,sgd,0.5423696438471476,0.022708331985616982
relu,20,10,0.001,8,rmsprop,0.49244119723637897,0.027920249121242278
relu,20,10,0.001,8,adam,0.5195405880610148,0.009373308382386559
relu,20,10,0.001,8,sgd,0.3628710110982259,0.016114590674375134
relu,20,10,0.001,16,rmsprop,0.5307530164718628,0.009782847564652655
relu,20,10,0.001,16,adam,0.5446840127309164,0.00690366599619463
relu,20,10,0.001,16,sgd,0.408120463291804,0.006516061162059899
relu,20,10,0.001,32,rmsprop,0.5485487182935079,0.0011683133393470449
relu,20,10,0.001,32,adam,0.5555142362912496,0.0099481363978305
relu,20,10,0.001,32,sgd,0.3996063868204753,0.012369116611482144
relu,20,10,0.01,8,rmsprop,0.562870462735494,0.014459350491102113
relu,20,10,0.01,8,adam,0.5632508993148804,0.007978641055393587
relu,20,10,0.01,8,sgd,0.46381211280822754,0.03441138138943272
relu,20,10,0.01,16,rmsprop,0.5644114017486572,0.011637812045104758
relu,20,10,0.01,16,adam,0.5736961960792542,0.018767365068864332
relu,20,10,0.01,16,sgd,0.4441075921058655,0.05733950188110706
relu,20,10,0.01,32,rmsprop,0.5702033638954163,0.017613765651365437
relu,20,10,0.01,32,adam,0.5570605993270874,0.0026220394974766277
relu,20,10,0.01,32,sgd,0.4909128248691559,0.011681402886085376
relu,20,10,0.1,8,rmsprop,0.5481741627057394,0.029520355113295132
relu,20,10,0.1,8,adam,0.5535816550254822,0.02033838521506016
relu,20,10,0.1,8,sgd,0.5547314087549845,0.013660658162920503
relu,20,10,0.1,16,rmsprop,0.4994179407755534,0.040390241792499795
relu,20,10,0.1,16,adam,0.5512677530447642,0.04036961207331038
relu,20,10,0.1,16,sgd,0.559384802977244,0.007129976513853206
relu,20,10,0.1,32,rmsprop,0.5226399898529053,0.022349756019173425
relu,20,10,0.1,32,adam,0.5702114502588908,0.006178786971384433
relu,20,10,0.1,32,sgd,0.5713728864987692,0.008560679930308445
relu,20,10,0.2,8,rmsprop,0.4990132749080658,0.04633930116914978
relu,20,10,0.2,8,adam,0.5350035429000854,0.012559790940668572
relu,20,10,0.2,8,sgd,0.5690436959266663,0.016264948465728794
relu,20,10,0.2,16,rmsprop,0.46731171011924744,0.014691325905322706
relu,20,10,0.2,16,adam,0.531127134958903,0.025918795707700053
relu,20,10,0.2,16,sgd,0.5775631864865621,0.0033672902516734683
relu,20,10,0.2,32,rmsprop,0.4843591849009196,0.09153159024002354
relu,20,10,0.2,32,adam,0.4882346987724304,0.07892713656086016
relu,20,10,0.2,32,sgd,0.557824989159902,0.01590353393115414
relu,20,10,0.3,8,rmsprop,0.4143552432457606,0.15601041266971147
relu,20,10,0.3,8,adam,0.5257088939348856,0.0316884680234066
relu,20,10,0.3,8,sgd,0.5473971764246622,0.02942268865506452
relu,20,10,0.3,16,rmsprop,0.42550479372342426,0.054147165462439695
relu,20,10,0.3,16,adam,0.46540292104085285,0.06130895211421699
relu,20,10,0.3,16,sgd,0.5489376783370972,0.009413220393414306
relu,20,10,0.3,32,rmsprop,0.4990294377009074,0.009142375695040093
relu,20,10,0.3,32,adam,0.5210833350817362,0.0037995640541520206
relu,20,10,0.3,32,sgd,0.5415787498156229,0.029708541614932575
relu,20,20,0.001,8,rmsprop,0.5427496234575907,0.006955447936686241
relu,20,20,0.001,8,adam,0.5539651910463969,0.003315375707534606
relu,20,20,0.001,8,sgd,0.36133814851442975,0.04628459914453349
relu,20,20,0.001,16,rmsprop,0.5605413118998209,0.007122673848607942
relu,20,20,0.001,16,adam,0.5574445923169454,0.004181978069297704
relu,20,20,0.001,16,sgd,0.43828557928403217,0.03369122280026571
relu,20,20,0.001,32,rmsprop,0.5632522304852804,0.007906416251691507
relu,20,20,0.001,32,adam,0.5713760256767273,0.007196461093260199
relu,20,20,0.001,32,sgd,0.4112365146478017,0.03717797387743377
relu,20,20,0.01,8,rmsprop,0.5682775179545084,0.006891365201056042
relu,20,20,0.01,8,adam,0.5705936352411906,0.010999448022811203
relu,20,20,0.01,8,sgd,0.5009642740090688,0.007032607206825425
relu,20,20,0.01,16,rmsprop,0.5717649857203165,0.009774376172817971
relu,20,20,0.01,16,adam,0.5721427003542582,0.010944102444216102
relu,20,20,0.01,16,sgd,0.5241737564404806,0.007663556581842898
relu,20,20,0.01,32,rmsprop,0.5582260688145956,0.012672119166968414
relu,20,20,0.01,32,adam,0.5767830610275269,0.011336958183860485
relu,20,20,0.01,32,sgd,0.5276567339897156,0.015124402107802517
relu,20,20,0.1,8,rmsprop,0.5175824066003164,0.03502054635926523
relu,20,20,0.1,8,adam,0.5651776393254598,0.012545083341688041
relu,20,20,0.1,8,sgd,0.573310395081838,0.011662510568450695
relu,20,20,0.1,16,rmsprop,0.5578258832295736,0.014824086053096324
relu,20,20,0.1,16,adam,0.5555034677187601,0.016769502389531527
relu,20,20,0.1,16,sgd,0.5558941960334778,0.009961023201095941
relu,20,20,0.1,32,rmsprop,0.54816202322642,0.001236348089428779
relu,20,20,0.1,32,adam,0.5586100618044535,0.00945529667825233
relu,20,20,0.1,32,sgd,0.5640215873718262,0.005592980858079998
relu,20,20,0.2,8,rmsprop,0.4615103503068288,0.06069520588183472
relu,20,20,0.2,8,adam,0.5435279409090678,0.017435576323311705
relu,20,20,0.2,8,sgd,0.5744696060816447,0.014942149749861664
relu,20,20,0.2,16,rmsprop,0.5257178743680319,0.01374196871172298
relu,20,20,0.2,16,adam,0.5419829686482748,0.022104792380578636
relu,20,20,0.2,16,sgd,0.5539705753326416,0.00998249417811604
relu,20,20,0.2,32,rmsprop,0.48665915926297504,0.011610862273979866
relu,20,20,0.2,32,adam,0.5485487182935079,0.007183923767392249
relu,20,20,0.2,32,sgd,0.5586127440134684,0.010163137155173923
relu,20,20,0.3,8,rmsprop,0.4924546778202057,0.007828039107032324
relu,20,20,0.3,8,adam,0.4657325744628906,0.06235319396452827
relu,20,20,0.3,8,sgd,0.5601658423741659,0.03227167693100098
relu,20,20,0.3,16,rmsprop,0.46849290529886883,0.0429353551042518
relu,20,20,0.3,16,adam,0.5323087771733602,0.01342488339009789
relu,20,20,0.3,16,sgd,0.5620854099591573,0.006949476640945027
relu,20,20,0.3,32,rmsprop,0.4657716552416484,0.030802644540867376
relu,20,20,0.3,32,adam,0.5087220271428426,0.03381502174616653
relu,20,20,0.3,32,sgd,0.5508514245351156,0.03653843156524581
relu,50,5,0.001,8,rmsprop,0.43094371755917865,0.03768032091776124
relu,50,5,0.001,8,adam,0.4510798354943593,0.03294627222084051
relu,50,5,0.001,8,sgd,0.28437453508377075,0.07756478890397578
relu,50,5,0.001,16,rmsprop,0.47465895613034564,0.006010474546995334
relu,50,5,0.001,16,adam,0.42399438222249347,0.018321611591251216
relu,50,5,0.001,16,sgd,0.31217365463574726,0.04258702178897166
relu,50,5,0.001,32,rmsprop,0.4839316209157308,0.026074289684248613
relu,50,5,0.001,32,adam,0.4912990729014079,0.008771099455282653
relu,50,5,0.001,32,sgd,0.27236312131086987,0.042244274018057394
relu,50,5,0.01,8,rmsprop,0.5497110883394877,0.005661527436398571
relu,50,5,0.01,8,adam,0.5516508420308431,0.012665334249050225
relu,50,5,0.01,8,sgd,0.415496031443278,0.04242660142966267
relu,50,5,0.01,16,rmsprop,0.562086284160614,0.007863578172456516
relu,50,5,0.01,16,adam,0.5675081610679626,0.007406657882158794
relu,50,5,0.01,16,sgd,0.3849114278952281,0.0036666883981486954
relu,50,5,0.01,32,rmsprop,0.5597701668739319,0.005019287666307877
relu,50,5,0.01,32,adam,0.5725334286689758,0.01233852752898467
relu,50,5,0.01,32,sgd,0.4034818907578786,0.017530388226111106
relu,50,5,0.1,8,rmsprop,0.5365651448567709,0.02441320155283401
relu,50,5,0.1,8,adam,0.5709875424702963,0.007825664802390945
relu,50,5,0.1,8,sgd,0.4998109042644501,0.009241502322321134
relu,50,5,0.1,16,rmsprop,0.5806504885355631,0.014466534358704923
relu,50,5,0.1,16,adam,0.5690495570500692,0.00941884434440149
relu,50,5,0.1,16,sgd,0.5214677850405375,0.008612434545718594
relu,50,5,0.1,32,rmsprop,0.5497097373008728,0.001910396563941678
relu,50,5,0.1,32,adam,0.565953254699707,0.019983014169096393
relu,50,5,0.1,32,sgd,0.5083173513412476,0.003799047398512456
relu,50,5,0.2,8,rmsprop,0.5029116868972778,0.040646664091263454
relu,50,5,0.2,8,adam,0.5601586500803629,0.01007764343604261
relu,50,5,0.2,8,sgd,0.5454574028650919,0.00555708141798395
relu,50,5,0.2,16,rmsprop,0.4866483807563782,0.029630892420637427
relu,50,5,0.2,16,adam,0.5458391706148783,0.006250887250985526
relu,50,5,0.2,16,sgd,0.543134073416392,0.0034987484361244108
relu,50,5,0.2,32,rmsprop,0.5377225478490194,0.009100452614906029
relu,50,5,0.2,32,adam,0.5613174041112264,0.004117549933916941
relu,50,5,0.2,32,sgd,0.5350170334180196,0.014975735924795694
relu,50,5,0.3,8,rmsprop,0.520318458477656,0.02402114460085321
relu,50,5,0.3,8,adam,0.5655683676401774,0.006989628154313683
relu,50,5,0.3,8,sgd,0.5400409499804179,0.0056021679795331195
relu,50,5,0.3,16,rmsprop,0.4603614807128906,0.056642380857640125
relu,50,5,0.3,16,adam,0.5377203027407328,0.01820814583371108
relu,50,5,0.3,16,sgd,0.5524107813835144,0.015406308955602245
relu,50,5,0.3,32,rmsprop,0.49399563670158386,0.03132369667994384
relu,50,5,0.3,32,adam,0.5485541224479675,0.009762948712995918
relu,50,5,0.3,32,sgd,0.5586037834485372,0.008357820712825351
relu,50,10,0.001,8,rmsprop,0.43559261163075763,0.021866162447614242
relu,50,10,0.001,8,adam,0.45103806257247925,0.04721082211951828
relu,50,10,0.001,8,sgd,0.32842933138211566,0.04463135717131969
relu,50,10,0.001,16,rmsprop,0.4839392403761546,0.026992519845980705
relu,50,10,0.001,16,adam,0.5067710479100546,0.002243446171064337
relu,50,10,0.001,16,sgd,0.3613242208957672,0.06415878932899766
relu,50,10,0.001,32,rmsprop,0.5268837809562683,0.0072437420674109545
relu,50,10,0.001,32,adam,0.5357850193977356,0.004153813334416565
relu,50,10,0.001,32,sgd,0.3713909288247426,0.07159643325951423
relu,50,10,0.01,8,rmsprop,0.5717622637748718,0.013360234113125206
relu,50,10,0.01,8,adam,0.5589967568715414,0.010567097825274468
relu,50,10,0.01,8,sgd,0.4088880221048991,0.036552816378607474
relu,50,10,0.01,16,rmsprop,0.5740824540456136,0.0026439289676811846
relu,50,10,0.01,16,adam,0.576404889424642,0.011427779519066062
relu,50,10,0.01,16,sgd,0.3984561661879222,0.01351277570351339
relu,50,10,0.01,32,rmsprop,0.573697547117869,0.011099998179426496
relu,50,10,0.01,32,adam,0.5682864983876547,0.01967957692191359
relu,50,10,0.01,32,sgd,0.43055522441864014,0.0165057545687681
relu,50,10,0.1,8,rmsprop,0.48899416128794354,0.07427871065706448
relu,50,10,0.1,8,adam,0.570984403292338,0.011534171664351098
relu,50,10,0.1,8,sgd,0.531522810459137,0.009746305593780433
relu,50,10,0.1,16,rmsprop,0.5369374752044678,0.012085482934587362
relu,50,10,0.1,16,adam,0.5725347797075907,0.006382395738498836
relu,50,10,0.1,16,sgd,0.5419748822848002,0.0101262239780835
relu,50,10,0.1,32,rmsprop,0.5520344177881876,0.019971391024795844
relu,50,10,0.1,32,adam,0.5578299164772034,0.020130917089149422
relu,50,10,0.1,32,sgd,0.5454529325167338,0.0055983830483429435
relu,50,10,0.2,8,rmsprop,0.5079077581564585,0.043392511830006315
relu,50,10,0.2,8,adam,0.4889865318934123,0.07644738721862027
relu,50,10,0.2,8,sgd,0.5632499853769938,0.0020786448971675214
relu,50,10,0.2,16,rmsprop,0.5106483399868011,0.02504119262268505
relu,50,10,0.2,16,adam,0.5373291174570719,0.02668990472279079
relu,50,10,0.2,16,sgd,0.5551257332166036,0.0014211285387186175
relu,50,10,0.2,32,rmsprop,0.5373304684956869,0.01374467963363236
relu,50,10,0.2,32,adam,0.5756332874298096,0.012743164648551191
relu,50,10,0.2,32,sgd,0.5547394951184591,0.0053296687273765575
relu,50,10,0.3,8,rmsprop,0.5245752731959025,0.04203945568996211
relu,50,10,0.3,8,adam,0.5446808735529581,0.005209736886458302
relu,50,10,0.3,8,sgd,0.5427464842796326,0.03125898135485626
relu,50,10,0.3,16,rmsprop,0.5203162233034769,0.013572460992680923
relu,50,10,0.3,16,adam,0.5497151215871176,0.018749588786698013
relu,50,10,0.3,16,sgd,0.5632477601369222,0.004020525478550356
relu,50,10,0.3,32,rmsprop,0.4831802248954773,0.024395492555039904
relu,50,10,0.3,32,adam,0.5373354057470957,0.028755245330809427
relu,50,10,0.3,32,sgd,0.5651875336964926,0.0069418029851914835
relu,50,20,0.001,8,rmsprop,0.49749433000882465,0.03518076158745075
relu,50,20,0.001,8,adam,0.5284409125645956,0.014752515100945045
relu,50,20,0.001,8,sgd,0.393425057331721,0.0035749265221694548
relu,50,20,0.001,16,rmsprop,0.5419739882151285,0.005117424819232762
relu,50,20,0.001,16,adam,0.5470028519630432,0.004577079251250518
relu,50,20,0.001,16,sgd,0.388779749472936,0.010862485305492723
relu,50,20,0.001,32,rmsprop,0.5558987061182658,0.003140734331621194
relu,50,20,0.001,32,adam,0.555511991182963,0.0017751634056887018
relu,50,20,0.001,32,sgd,0.4386763075987498,0.01779991475506422
relu,50,20,0.01,8,rmsprop,0.5771737893422445,0.01118329787181247
relu,50,20,0.01,8,adam,0.5729201237360636,0.008120079905867132
relu,50,20,0.01,8,sgd,0.39264628291130066,0.013568242762771122
relu,50,20,0.01,16,rmsprop,0.5748536189397176,0.012549650334055246
relu,50,20,0.01,16,adam,0.5671196579933167,0.007297043713728487
relu,50,20,0.01,16,sgd,0.43947171171506244,0.03960556074724147
relu,50,20,0.01,32,rmsprop,0.5690517822901408,0.00386894005076081
relu,50,20,0.01,32,adam,0.5671232342720032,0.011168542931513236
relu,50,20,0.01,32,sgd,0.4653728206952413,0.008447061932425224
relu,50,20,0.1,8,rmsprop,0.5257403155167898,0.031067008638490778
relu,50,20,0.1,8,adam,0.5752425591150919,0.004042496887698619
relu,50,20,0.1,8,sgd,0.558607816696167,0.0020776217577185307
relu,50,20,0.1,16,rmsprop,0.5199174086252848,0.01635165485768789
relu,50,20,0.1,16,adam,0.5644087394078573,0.006180016616396509
relu,50,20,0.1,16,sgd,0.5698256492614746,0.013744010408739692
relu,50,20,0.1,32,rmsprop,0.5644028981526693,0.013775903215346512
relu,50,20,0.1,32,adam,0.5628596941630045,0.007531174170735186
relu,50,20,0.1,32,sgd,0.5671183069547018,0.0024389913645810144
relu,50,20,0.2,8,rmsprop,0.4893844525019328,0.07469188664522058
relu,50,20,0.2,8,adam,0.5268923143545786,0.021510430011976143
relu,50,20,0.2,8,sgd,0.5640247265497843,0.007625572280333879
relu,50,20,0.2,16,rmsprop,0.5365633567174276,0.031099595071924044
relu,50,20,0.2,16,adam,0.564790944258372,0.016100547195004082
relu,50,20,0.2,16,sgd,0.5655706326166788,0.002368310157308928
relu,50,20,0.2,32,rmsprop,0.5389001568158468,0.041140501671464234
relu,50,20,0.2,32,adam,0.5593771934509277,0.007819885859880589
relu,50,20,0.2,32,sgd,0.5717600186665853,0.011368955818902222
relu,50,20,0.3,8,rmsprop,0.39383287727832794,0.1284331300021803
relu,50,20,0.3,8,adam,0.49937525391578674,0.08162632784806527
relu,50,20,0.3,8,sgd,0.5628588000933329,0.00826445329685307
relu,50,20,0.3,16,rmsprop,0.45800984899202984,0.0345492453637761
relu,50,20,0.3,16,adam,0.5338367223739624,0.023643027264348415
relu,50,20,0.3,16,sgd,0.5636348923047384,0.018667169612167578
relu,50,20,0.3,32,rmsprop,0.5369455615679423,0.004851650936533579
relu,50,20,0.3,32,adam,0.5392545262972513,0.01983045023844181
relu,50,20,0.3,32,sgd,0.5473976333936056,0.017477715966123204
